sefer_id,tren_id,hat_id,planlanan_kalkis,yolcu_sayisi,bilet_kontrol_cihaz_versiyonu,makinist_sicil_no,yemek_servisi_var_mi,hava_durumu,gecikme_suresi_dk
SEFER-02134,TREN-172,HAT-14,2026-06-01 23:45:00,75,v2.1.0,M-4214,0,,2.7
SEFER-02135,TREN-116,HAT-02,2026-05-06 00:15:00,-42,v3.0.0,M-5509,0,yagmurlu,13.0
SEFER-02136,TREN-174,HAT-13,2026-06-15 15:00:00,226,v2.1.0,M-7685,0,Yagmurlu,62.0
SEFER-02137,TREN-116,HAT-11,2026-04-06 23:00:00,56,v2.1.0,M-5287,0,Sisli,25.2
SEFER-02138,TREN-150,HAT-11,2026-05-02 12:45:00,343,v2.4.1,M-1407,1,Sisli,19.5
SEFER-02139,TREN-164,HAT-15,2026-05-14 16:00:00,206,v2.4.1,M-7684,1,Sisli,44.2
SEFER-02140,TREN-133,HAT-01,2026-05-04 04:45:00,156,v2.4.1,M-4585,1,Karli,25.4
SEFER-02141,TREN-143,HAT-12,2026-01-12 10:30:00,331,v2.1.0,M-5385,0,yagmurlu,18.9
SEFER-02142,TREN-138,HAT-09,2026-05-07 18:15:00,385,v3.0.0,M-9102,0,yagmurlu,46.9
SEFER-02143,TREN-156,HAT-07,2026-05-22 21:30:00,65,v3.0.0,M-1074,1,,16.7
SEFER-02144,TREN-132,HAT-03,2026-05-13 04:45:00,161,v2.1.0,M-8055,1,,17.7
SEFER-02145,TREN-169,HAT-01,2026-03-03 00:00:00,213,v2.1.0,M-9716,1,Acik,4.5
SEFER-02146,TREN-152,HAT-08,29.01.2026 10:00,138,v3.0.0,M-8320,0,yagmurlu,22.2
SEFER-02147,TREN-163,HAT-15,2026-01-25 11:30:00,226,v2.1.0,M-1468,0,,9.9
SEFER-02148,TREN-154,HAT-03,2026-02-27 10:30:00,,v2.4.1,M-6627,0,Yagmurlu,19.7
SEFER-02149,TREN-124,HAT-09,2026-01-17 07:30:00,83,v2.1.0,M-4666,1,Yagmurlu,42.0
SEFER-02150,TREN-180,HAT-14,2026-05-23 07:30:00,421,v2.4.1,M-1478,1,Acik,11.2
SEFER-02151,TREN-122,HAT-07,2026-03-03 08:15:00,126,v2.1.0,M-6635,0,yagmurlu,23.7
SEFER-02152,TREN-107,HAT-09,2026-03-04 06:45:00,416,v1.0.4,M-5252,1,,4.3
SEFER-02153,TREN-106,HAT-13,2026-04-14 06:00:00,90,v2.4.1,M-6856,1,Sisli,26.0
SEFER-02154,TREN-129,HAT-12,2026-03-19 16:00:00,292,v3.0.0,M-4273,0,Yagmurlu,15.8
SEFER-02155,TREN-157,HAT-05,2026-03-08 00:00:00,94,v3.0.0,M-3732,1,,3.8
SEFER-02156,TREN-133,HAT-15,2026-01-18 13:15:00,,v3.0.0,M-7426,0,Karli,22.5
SEFER-02157,TREN-102,HAT-10,2026-04-17 07:00:00,358,v2.1.0,M-6505,0,Sisli,27.8
SEFER-02158,TREN-156,HAT-12,2026-03-26 13:00:00,,v2.1.0,M-3048,1,Karli,27.8
SEFER-02159,TREN-157,HAT-04,2026-04-26 17:00:00,160,v1.0.4,M-6055,1,Karli,40.2
SEFER-02160,TREN-112,HAT-11,20.02.2026 01:15,467,v2.1.0,M-3878,0,Yagmurlu,13.1
SEFER-02161,TREN-114,HAT-04,2026-02-13 19:15:00,276,v1.0.4,M-2805,1,Sisli,31.3
SEFER-02162,TREN-138,HAT-10,2026-01-05 09:30:00,93,v2.4.1,M-5075,1,yagmurlu,37.0
SEFER-02163,TREN-179,HAT-06,2026-02-08 15:00:00,488,v3.0.0,M-2944,0,Yagmurlu,18.9
SEFER-02164,TREN-142,HAT-01,2026-03-11 21:15:00,394,v2.4.1,M-2052,1,Sisli,24.3
SEFER-02165,TREN-128,HAT-14,2026-01-28 20:00:00,364,v3.0.0,M-4745,0,Acik,13.6
SEFER-02166,TREN-121,HAT-02,2026-04-12 13:15:00,452,v3.0.0,M-8930,0,Karli,20.8
SEFER-02167,TREN-104,HAT-06,2026-01-24 14:45:00,199,v1.0.4,M-7113,0,Karli,34.0
SEFER-02168,TREN-108,HAT-05,17.02.2026 00:30,140,v2.1.0,M-9099,0,Acik,1.4
SEFER-02169,TREN-128,HAT-12,2026-06-10 16:30:00,137,v3.0.0,M-1773,0,yagmurlu,11.8
SEFER-02170,TREN-107,HAT-05,2026-01-02 16:15:00,285,v2.1.0,M-4933,1,,4.3
SEFER-02171,TREN-170,HAT-09,17.01.2026 16:00,331,v1.0.4,M-6137,0,,1.4
SEFER-02172,TREN-132,HAT-04,18.02.2026 04:45,131,v2.1.0,M-6925,0,Yagmurlu,8.0
SEFER-02173,TREN-123,HAT-01,2026-05-12 19:15:00,435,v3.0.0,M-4641,1,,14.9
SEFER-02174,TREN-102,HAT-04,2026-04-02 23:00:00,175,v2.4.1,M-8964,1,,-999.0
SEFER-02175,TREN-162,HAT-03,09.01.2026 03:00,181,v3.0.0,M-1144,1,,12.6
SEFER-02176,TREN-115,HAT-07,2026-02-11 10:30:00,64,v2.4.1,M-2707,0,,11.1
SEFER-02177,TREN-128,HAT-08,02.01.2026 08:30,449,v2.4.1,M-6927,1,yagmurlu,32.0
SEFER-02178,TREN-147,HAT-07,2026-04-14 14:45:00,223,v3.0.0,M-8008,1,Sisli,32.3
SEFER-02179,TREN-111,HAT-04,2026-03-17 04:45:00,402,v2.1.0,M-7973,0,,7.0
SEFER-02180,TREN-175,HAT-06,2026-03-10 15:00:00,474,v2.1.0,M-1413,1,Sisli,40.7
SEFER-02181,TREN-147,HAT-08,05.02.2026 15:45,486,v1.0.4,M-3717,0,yagmurlu,14.5
SEFER-02182,TREN-128,HAT-11,2026-04-23 02:30:00,204,v2.1.0,M-9097,1,Karli,30.5
SEFER-02183,TREN-127,HAT-12,2026-02-07 12:00:00,86,v2.4.1,M-3852,0,Sisli,20.4
SEFER-02184,TREN-148,HAT-03,2026-02-20 16:15:00,322,v3.0.0,M-5291,1,,5.5
SEFER-02185,TREN-104,HAT-14,2026-02-12 23:45:00,339,v1.0.4,M-4546,1,Sisli,24.0
SEFER-02186,TREN-171,HAT-09,14.05.2026 06:15,162,v2.1.0,M-7579,0,Sisli,26.5
SEFER-02187,TREN-111,HAT-13,2026-03-01 01:15:00,411,v3.0.0,M-1944,1,yagmurlu,9.2
SEFER-02188,TREN-143,HAT-10,08.02.2026 07:30,75,v1.0.4,M-2342,1,Sisli,38.6
SEFER-02189,TREN-122,HAT-03,2026-03-29 21:15:00,148,v3.0.0,M-1875,1,Acik,0.9
SEFER-02190,TREN-143,HAT-11,2026-03-18 17:30:00,195,v1.0.4,M-6172,0,yagmurlu,27.5
SEFER-02191,TREN-118,HAT-02,2026-03-25 22:00:00,259,v1.0.4,M-9757,0,Karli,59.1
SEFER-02192,TREN-102,HAT-07,2026-01-14 09:45:00,487,v1.0.4,M-7683,0,,13.8
SEFER-02193,TREN-113,HAT-03,2026-04-13 00:45:00,230,v3.0.0,M-2693,1,Sisli,32.0
SEFER-02194,TREN-177,HAT-05,2026-04-15 03:45:00,309,v2.1.0,M-9610,0,Acik,0.9
SEFER-02195,TREN-151,HAT-09,2026-06-12 00:15:00,156,v3.0.0,M-9089,1,,17.3
SEFER-02196,TREN-125,HAT-13,2026-04-27 20:15:00,403,v2.1.0,M-2259,1,Yagmurlu,13.5
SEFER-02197,TREN-179,HAT-14,2026-04-01 04:30:00,,v1.0.4,M-4975,1,Acik,3.7
SEFER-02198,TREN-121,HAT-10,2026-03-03 05:30:00,307,v2.1.0,M-9981,0,Yagmurlu,12.2
SEFER-02199,TREN-120,HAT-08,2026-05-26 10:30:00,373,v2.4.1,M-2734,1,Yagmurlu,9.6
SEFER-02200,TREN-135,HAT-02,2026-05-23 12:15:00,84,v2.4.1,M-9086,1,,13.4
SEFER-02201,TREN-123,HAT-15,2026-06-09 19:00:00,411,v3.0.0,M-4821,1,Yagmurlu,23.2
SEFER-02202,TREN-146,HAT-05,2026-01-17 22:15:00,212,v1.0.4,M-4970,0,Yagmurlu,9.0
SEFER-02203,TREN-161,HAT-10,2026-03-10 12:30:00,383,v2.4.1,M-9820,1,yagmurlu,13.6
SEFER-02204,TREN-118,HAT-11,2026-02-17 14:00:00,359,v2.1.0,M-6384,0,Yagmurlu,20.1
SEFER-02205,TREN-154,HAT-07,28.03.2026 23:00,368,v1.0.4,M-8835,0,Sisli,17.1
SEFER-02206,TREN-116,HAT-08,2026-04-23 08:15:00,411,v2.1.0,M-5429,0,Yagmurlu,21.6
SEFER-02207,TREN-179,HAT-09,2026-05-31 08:15:00,,v2.1.0,M-8108,1,,34.3
SEFER-02208,TREN-140,HAT-15,2026-01-03 17:00:00,454,v2.4.1,M-3544,0,Karli,28.4
SEFER-02209,TREN-121,HAT-12,2026-02-17 22:15:00,53,v2.4.1,M-2488,0,,9.2
SEFER-02210,TREN-166,HAT-07,2026-04-23 10:00:00,190,v1.0.4,M-6061,1,Acik,9.5
SEFER-02211,TREN-145,HAT-04,2026-04-17 05:00:00,213,v2.4.1,M-2529,0,Karli,32.8
SEFER-02212,TREN-166,HAT-15,2026-05-21 23:15:00,470,v3.0.0,M-6235,1,Acik,0.3
SEFER-02213,TREN-124,HAT-12,09.04.2026 21:15,173,v3.0.0,M-3838,0,Sisli,19.8
SEFER-02214,TREN-173,HAT-06,2026-02-10 03:15:00,178,v2.1.0,M-1266,0,Acik,18.0
SEFER-02215,TREN-140,HAT-03,2026-02-18 02:15:00,394,v3.0.0,M-4134,0,Yagmurlu,15.2
SEFER-02216,TREN-139,HAT-11,2026-03-30 13:15:00,291,v3.0.0,M-8146,1,Karli,16.1
SEFER-02217,TREN-105,HAT-09,2026-03-16 10:30:00,177,v2.1.0,M-6402,1,,8.3
SEFER-02218,TREN-103,HAT-08,2026-02-16 03:15:00,345,v2.4.1,M-5456,1,Karli,16.8
SEFER-02219,TREN-102,HAT-04,2026-04-08 09:45:00,266,v1.0.4,M-8705,1,Karli,29.0
SEFER-02220,TREN-143,HAT-01,2026-02-14 09:45:00,153,v2.4.1,M-5488,0,Acik,10.4
SEFER-02221,TREN-171,HAT-09,2026-06-12 07:45:00,195,v3.0.0,M-9459,1,,23.1
SEFER-02222,TREN-156,HAT-08,2026-04-11 18:30:00,104,v1.0.4,M-8098,0,Sisli,37.0
SEFER-02223,TREN-111,HAT-14,2026-02-14 18:45:00,438,v3.0.0,M-2681,1,Yagmurlu,34.0
SEFER-02224,TREN-151,HAT-08,2026-05-22 18:30:00,50,v3.0.0,M-1327,0,,14.1
SEFER-02225,TREN-150,HAT-08,2026-04-24 06:30:00,399,v2.4.1,M-8126,1,Yagmurlu,10.3
SEFER-02226,TREN-103,HAT-15,2026-06-16 21:30:00,380,v2.1.0,M-8937,1,Karli,30.2
SEFER-02227,TREN-140,HAT-01,2026-01-24 09:30:00,272,v2.1.0,M-6425,1,Acik,16.4
SEFER-02228,TREN-116,HAT-05,2026-06-13 21:00:00,491,v3.0.0,M-8009,0,,19.6
SEFER-02229,TREN-149,HAT-14,2026-05-23 01:30:00,372,v2.4.1,M-5005,1,Sisli,29.3
SEFER-02230,TREN-172,HAT-14,2026-01-10 02:45:00,163,v1.0.4,M-3315,1,Acik,12.7
SEFER-02231,TREN-171,HAT-10,06.03.2026 15:30,382,v2.4.1,M-3415,1,Yagmurlu,8.0
SEFER-02232,TREN-159,HAT-06,2026-03-31 17:45:00,,v1.0.4,M-4183,1,Yagmurlu,22.9
SEFER-02233,TREN-128,HAT-05,2026-02-22 03:30:00,256,v2.1.0,M-4811,0,yagmurlu,23.2
SEFER-02234,TREN-169,HAT-02,2026-04-26 07:15:00,397,v1.0.4,M-8348,0,Sisli,25.9
SEFER-02235,TREN-116,HAT-15,2026-03-18 10:30:00,286,v2.1.0,M-7359,0,Sisli,16.9
SEFER-02236,TREN-151,HAT-08,2026-04-03 02:30:00,333,v3.0.0,M-7133,1,yagmurlu,14.7
SEFER-02237,TREN-137,HAT-11,2026-02-11 02:30:00,120,v3.0.0,M-5157,0,yagmurlu,12.4
SEFER-02238,TREN-131,HAT-08,2026-03-08 16:45:00,62,v3.0.0,M-7901,1,Karli,35.6
SEFER-02239,TREN-146,HAT-02,2026-02-22 20:45:00,88,v2.1.0,M-1973,0,Karli,29.0
SEFER-02240,TREN-105,HAT-11,2026-05-03 17:00:00,67,v2.1.0,M-4967,1,Sisli,29.7
SEFER-02241,TREN-134,HAT-06,2026-02-11 22:30:00,175,v2.1.0,M-7743,1,Karli,45.8
SEFER-02242,TREN-105,HAT-11,2026-04-27 21:00:00,,v1.0.4,M-2149,0,Sisli,15.3
SEFER-02243,TREN-132,HAT-14,2026-02-22 18:30:00,357,v3.0.0,M-6150,0,,24.5
SEFER-02244,TREN-112,HAT-09,2026-01-18 14:30:00,279,v2.4.1,M-8706,1,Karli,20.1
SEFER-02245,TREN-155,HAT-15,2026-01-17 02:45:00,193,v3.0.0,M-7281,0,,6.2
SEFER-02246,TREN-179,HAT-01,2026-05-07 14:30:00,225,v1.0.4,M-5525,0,yagmurlu,16.8
SEFER-02247,TREN-130,HAT-12,2026-02-09 18:00:00,145,v1.0.4,M-6169,1,Sisli,30.5
SEFER-02248,TREN-162,HAT-11,2026-02-11 13:45:00,179,v1.0.4,M-9715,1,Acik,4.4
SEFER-02249,TREN-149,HAT-01,2026-02-22 20:45:00,159,v3.0.0,M-9197,1,yagmurlu,16.9
SEFER-02250,TREN-122,HAT-05,2026-03-19 22:30:00,51,v1.0.4,M-1273,0,Yagmurlu,12.0
SEFER-02251,TREN-129,HAT-13,2026-03-28 08:45:00,92,v3.0.0,M-7776,1,yagmurlu,42.7
SEFER-02252,TREN-164,HAT-08,2026-02-21 20:00:00,237,v2.1.0,M-6821,1,Acik,7.0
SEFER-02253,TREN-126,HAT-05,2026-06-03 23:45:00,90,v2.4.1,M-3749,0,Karli,17.4
SEFER-02254,TREN-163,HAT-09,2026-04-14 01:30:00,367,v1.0.4,M-3798,1,Acik,16.5
SEFER-02255,TREN-143,HAT-06,2026-05-19 02:00:00,367,v1.0.4,M-4610,1,Yagmurlu,10.4
SEFER-02256,TREN-169,HAT-13,2026-06-13 04:00:00,71,v1.0.4,M-5230,1,,0.6
SEFER-02257,TREN-125,HAT-05,2026-01-22 22:15:00,402,v2.1.0,M-1852,0,yagmurlu,28.9
SEFER-02258,TREN-123,HAT-02,2026-03-30 03:30:00,201,v3.0.0,M-2443,0,Acik,46.2
SEFER-02259,TREN-132,HAT-02,2026-02-26 23:30:00,82,v2.4.1,M-5863,0,Karli,17.5
SEFER-02260,TREN-158,HAT-08,2026-04-02 04:00:00,74,v2.4.1,M-9995,1,yagmurlu,94.0
SEFER-02261,TREN-141,HAT-06,2026-03-20 04:45:00,171,v2.4.1,M-2960,0,,16.1
SEFER-02262,TREN-177,HAT-10,2026-01-18 00:15:00,356,v2.4.1,M-2344,0,Karli,19.2
SEFER-02263,TREN-103,HAT-07,2026-06-16 02:00:00,378,v1.0.4,M-9625,0,Sisli,26.7
SEFER-02264,TREN-121,HAT-11,2026-02-12 22:15:00,324,v2.1.0,M-3489,0,Yagmurlu,13.4
SEFER-02265,TREN-164,HAT-06,2026-06-08 14:45:00,477,v2.1.0,M-1499,0,yagmurlu,16.4
SEFER-02266,TREN-135,HAT-08,2026-04-09 00:00:00,-37,v2.4.1,M-9065,0,Yagmurlu,9.5
SEFER-02267,TREN-117,HAT-09,18.04.2026 07:45,124,v3.0.0,M-5379,1,Acik,10.5
SEFER-02268,TREN-179,HAT-08,2026-05-06 16:15:00,287,v2.4.1,M-6483,0,Acik,1.6
SEFER-02269,TREN-106,HAT-06,2026-04-26 18:00:00,373,v1.0.4,M-5719,0,yagmurlu,23.1
SEFER-02270,TREN-123,HAT-13,2026-06-09 21:15:00,233,v3.0.0,M-6588,0,Karli,36.8
SEFER-02271,TREN-175,HAT-01,2026-02-14 03:00:00,349,v2.4.1,M-4346,0,yagmurlu,12.0
SEFER-02272,TREN-113,HAT-15,2026-03-08 15:30:00,462,v3.0.0,M-7240,1,Yagmurlu,10.5
SEFER-02273,TREN-155,HAT-12,05.06.2026 18:15,76,v2.1.0,M-1377,0,Sisli,35.4
SEFER-02274,TREN-113,HAT-13,2026-05-05 07:15:00,-18,v3.0.0,M-2304,0,Sisli,42.8
SEFER-02275,TREN-128,HAT-09,2026-01-04 02:15:00,423,v2.4.1,M-5028,0,Karli,34.4
SEFER-02276,TREN-173,HAT-05,2026-02-22 19:00:00,182,v2.4.1,M-4823,1,Sisli,41.5
SEFER-02277,TREN-157,HAT-03,2026-04-06 23:15:00,426,v2.4.1,M-4621,0,Sisli,21.4
SEFER-02278,TREN-151,HAT-08,2026-01-02 14:30:00,256,v2.4.1,M-7225,0,,7.5
SEFER-02279,TREN-176,HAT-15,2026-01-29 17:30:00,323,v2.1.0,M-9790,0,,12.1
SEFER-02280,TREN-115,HAT-09,2026-02-07 12:15:00,273,v2.4.1,M-7920,1,yagmurlu,15.2
SEFER-02281,TREN-153,HAT-11,2026-03-26 18:00:00,215,v2.4.1,M-6332,1,yagmurlu,20.5
SEFER-02282,TREN-143,HAT-03,2026-01-14 19:15:00,294,v2.4.1,M-3599,1,Karli,47.8
SEFER-02283,TREN-136,HAT-09,2026-05-02 04:45:00,401,v3.0.0,M-3563,1,Acik,12.2
SEFER-02284,TREN-157,HAT-06,2026-05-11 01:00:00,454,v2.4.1,M-4670,1,yagmurlu,17.6
SEFER-02285,TREN-179,HAT-07,02.03.2026 22:30,378,v3.0.0,M-8218,1,Sisli,18.7
SEFER-02286,TREN-131,HAT-15,2026-05-04 13:00:00,,v2.1.0,M-1999,0,Yagmurlu,12.3
SEFER-02287,TREN-151,HAT-13,02.02.2026 23:00,344,v2.4.1,M-3368,0,Sisli,25.6
SEFER-02288,TREN-168,HAT-05,2026-05-10 20:15:00,135,v2.4.1,M-8141,0,Sisli,19.8
SEFER-02289,TREN-111,HAT-13,2026-04-19 09:00:00,150,v2.4.1,M-4590,1,Karli,33.1
SEFER-02290,TREN-131,HAT-06,2026-05-16 20:45:00,103,v1.0.4,M-6653,0,Karli,18.9
SEFER-02291,TREN-175,HAT-03,02.06.2026 13:45,298,v3.0.0,M-3257,1,Karli,41.8
SEFER-02292,TREN-118,HAT-01,2026-04-18 14:30:00,406,v2.1.0,M-9695,1,Karli,24.8
SEFER-02293,TREN-153,HAT-08,2026-05-07 08:15:00,71,v2.4.1,M-6258,0,Yagmurlu,57.7
SEFER-02294,TREN-172,HAT-04,2026-05-28 04:00:00,497,v2.1.0,M-7328,0,Karli,23.0
SEFER-02295,TREN-154,HAT-05,2026-02-07 09:30:00,186,v1.0.4,M-8872,1,Karli,-999.0
SEFER-02296,TREN-111,HAT-11,2026-05-14 14:00:00,,v2.4.1,M-5897,0,Sisli,19.7
SEFER-02297,TREN-140,HAT-10,2026-05-14 11:15:00,269,v2.1.0,M-9476,1,Karli,24.7
SEFER-02298,TREN-174,HAT-08,2026-02-16 16:45:00,449,v1.0.4,M-6925,1,Karli,23.7
SEFER-02299,TREN-139,HAT-12,2026-04-15 19:30:00,376,v3.0.0,M-9071,0,Karli,27.5
SEFER-02300,TREN-144,HAT-14,2026-03-12 07:15:00,474,v1.0.4,M-8976,1,yagmurlu,21.1
SEFER-02301,TREN-131,HAT-05,2026-05-28 21:00:00,287,v1.0.4,M-2798,0,Sisli,16.3
SEFER-02302,TREN-143,HAT-11,2026-02-13 07:45:00,197,v1.0.4,M-5299,1,yagmurlu,50.4
SEFER-02303,TREN-118,HAT-03,2026-03-02 09:30:00,255,v3.0.0,M-6062,0,Karli,26.1
SEFER-02304,TREN-151,HAT-09,2026-02-26 08:30:00,210,v2.4.1,M-7109,1,Yagmurlu,20.7
SEFER-02305,TREN-171,HAT-01,2026-05-23 14:30:00,476,v3.0.0,M-7593,0,Sisli,19.5
SEFER-02306,TREN-120,HAT-13,2026-06-03 11:30:00,149,v2.4.1,M-8275,0,Sisli,16.8
SEFER-02307,TREN-139,HAT-01,2026-03-21 14:00:00,277,v3.0.0,M-9014,0,,12.6
SEFER-02308,TREN-138,HAT-02,2026-04-06 03:30:00,71,v2.4.1,M-7108,1,yagmurlu,20.5
SEFER-02309,TREN-105,HAT-02,2026-03-21 00:00:00,101,v1.0.4,M-1644,0,Acik,0.8
SEFER-02310,TREN-157,HAT-12,2026-01-07 06:45:00,188,v2.1.0,M-9667,1,yagmurlu,8.3
SEFER-02311,TREN-141,HAT-11,2026-01-17 22:45:00,433,v3.0.0,M-8293,1,Karli,23.6
SEFER-02312,TREN-132,HAT-06,2026-02-04 00:45:00,500,v3.0.0,M-1745,1,,15.9
SEFER-02313,TREN-108,HAT-08,2026-01-23 02:15:00,448,v2.4.1,M-2744,0,Acik,34.1
SEFER-02314,TREN-179,HAT-01,2026-01-13 22:30:00,488,v2.1.0,M-8081,1,Karli,16.8
SEFER-02315,TREN-129,HAT-06,2026-03-24 03:45:00,82,v2.1.0,M-1180,0,,3.1
SEFER-02316,TREN-159,HAT-11,2026-05-04 06:15:00,273,v1.0.4,M-9415,0,Karli,23.2
SEFER-02317,TREN-144,HAT-03,2026-06-12 03:45:00,464,v1.0.4,M-3318,1,yagmurlu,37.2
SEFER-02318,TREN-155,HAT-10,2026-01-18 22:00:00,150,v2.1.0,M-6280,0,Yagmurlu,8.8
SEFER-02319,TREN-149,HAT-02,2026-06-07 19:00:00,329,v2.4.1,M-6015,1,yagmurlu,34.4
SEFER-02320,TREN-141,HAT-08,2026-06-14 17:30:00,240,v2.4.1,M-5590,1,,12.4
SEFER-02321,TREN-110,HAT-02,2026-03-31 03:00:00,390,v3.0.0,M-4073,0,,4.2
SEFER-02322,TREN-144,HAT-03,2026-01-11 03:15:00,326,v3.0.0,M-9404,1,Acik,11.7
SEFER-02323,TREN-113,HAT-09,2026-05-14 03:30:00,183,v1.0.4,M-5276,0,Sisli,26.1
SEFER-02324,TREN-126,HAT-04,2026-02-25 11:30:00,106,v3.0.0,M-1187,0,Yagmurlu,13.9
SEFER-02325,TREN-101,HAT-09,2026-03-24 10:45:00,297,v3.0.0,M-8916,1,Acik,-999.0
SEFER-02326,TREN-114,HAT-09,2026-02-10 17:45:00,241,v1.0.4,M-7816,0,Acik,16.6
SEFER-02327,TREN-113,HAT-08,2026-01-26 09:00:00,314,v1.0.4,M-9208,1,Sisli,33.2
SEFER-02328,TREN-174,HAT-04,2026-01-08 21:15:00,248,v2.4.1,M-8035,1,Karli,25.6
SEFER-02329,TREN-139,HAT-02,2026-04-11 17:00:00,400,v2.4.1,M-1543,1,Yagmurlu,27.4
SEFER-02330,TREN-102,HAT-04,2026-02-21 04:15:00,108,v1.0.4,M-3021,0,,32.5
SEFER-02331,TREN-148,HAT-09,2026-04-09 04:00:00,122,v3.0.0,M-5542,0,yagmurlu,13.0
SEFER-02332,TREN-116,HAT-06,07.06.2026 15:15,253,v2.1.0,M-7578,0,,1.5
SEFER-02333,TREN-118,HAT-03,2026-01-20 13:45:00,62,v2.4.1,M-9427,0,yagmurlu,20.3
SEFER-02334,TREN-119,HAT-14,2026-05-25 03:15:00,329,v2.1.0,M-2354,0,Yagmurlu,22.1
SEFER-02335,TREN-153,HAT-06,2026-03-18 19:15:00,93,v3.0.0,M-4566,1,Sisli,28.7
SEFER-02336,TREN-116,HAT-01,2026-05-30 18:15:00,463,v2.1.0,M-2421,1,Acik,11.6
SEFER-02337,TREN-148,HAT-09,2026-06-12 15:45:00,-15,v3.0.0,M-2637,1,Karli,31.5
SEFER-02338,TREN-164,HAT-02,2026-05-27 12:45:00,226,v2.4.1,M-2207,0,Sisli,21.9
SEFER-02339,TREN-133,HAT-15,09.06.2026 10:45,250,v2.4.1,M-4421,0,Karli,22.8
SEFER-02340,TREN-158,HAT-07,2026-04-06 14:30:00,441,v3.0.0,M-1993,0,Sisli,21.1
SEFER-02341,TREN-150,HAT-05,2026-02-08 13:30:00,481,v3.0.0,M-4820,0,,26.8
SEFER-02342,TREN-161,HAT-13,2026-02-10 14:00:00,347,v3.0.0,M-6461,1,Sisli,28.8
SEFER-02343,TREN-134,HAT-14,2026-02-28 07:00:00,193,v3.0.0,M-4558,0,yagmurlu,37.6
SEFER-02344,TREN-170,HAT-02,01.03.2026 00:45,198,v2.4.1,M-5897,1,Yagmurlu,14.6
SEFER-02345,TREN-153,HAT-14,2026-01-21 06:00:00,344,v2.4.1,M-5750,1,Sisli,20.0
SEFER-02346,TREN-154,HAT-06,2026-03-20 23:15:00,127,v2.4.1,M-9305,1,Yagmurlu,12.9
SEFER-02347,TREN-135,HAT-11,2026-01-05 11:15:00,182,v3.0.0,M-1186,1,,4.8
SEFER-02348,TREN-149,HAT-12,2026-04-11 23:15:00,417,v3.0.0,M-9976,1,Sisli,15.7
SEFER-02349,TREN-105,HAT-10,2026-05-12 05:45:00,274,v2.1.0,M-7656,0,yagmurlu,12.7
SEFER-02350,TREN-149,HAT-04,2026-03-27 01:45:00,463,v1.0.4,M-8172,0,Sisli,15.7
SEFER-02351,TREN-146,HAT-02,2026-01-23 10:45:00,66,v2.1.0,M-5709,0,Sisli,22.8
SEFER-02352,TREN-121,HAT-04,03.02.2026 02:15,365,v3.0.0,M-1369,1,yagmurlu,34.5
SEFER-02353,TREN-104,HAT-14,2026-05-26 00:45:00,412,v2.4.1,M-3138,0,Yagmurlu,-999.0
SEFER-02354,TREN-144,HAT-08,2026-04-03 00:45:00,206,v3.0.0,M-1795,0,Acik,1.5
SEFER-02355,TREN-149,HAT-14,2026-06-10 17:30:00,334,v2.4.1,M-5020,0,Karli,28.4
SEFER-02356,TREN-115,HAT-10,2026-04-19 01:00:00,209,v2.1.0,M-8275,1,Yagmurlu,-999.0
SEFER-02357,TREN-139,HAT-03,2026-03-04 13:30:00,490,v3.0.0,M-9918,1,Sisli,23.0
SEFER-02358,TREN-104,HAT-11,2026-02-01 01:00:00,116,v3.0.0,M-1560,0,Yagmurlu,9.3
SEFER-02359,TREN-180,HAT-12,2026-06-04 11:30:00,156,v3.0.0,M-9593,1,yagmurlu,22.9
SEFER-02360,TREN-121,HAT-15,2026-06-01 09:45:00,89,v2.4.1,M-7696,0,Karli,41.2
SEFER-02361,TREN-174,HAT-14,2026-01-20 13:45:00,208,v2.1.0,M-3994,0,Karli,-999.0
SEFER-02362,TREN-161,HAT-01,04.01.2026 13:30,,v1.0.4,M-3458,0,yagmurlu,14.7
SEFER-02363,TREN-119,HAT-11,28.01.2026 10:00,234,v3.0.0,M-5512,1,Karli,19.6
SEFER-02364,TREN-180,HAT-03,23.04.2026 15:00,257,v1.0.4,M-2600,1,Sisli,16.4
SEFER-02365,TREN-122,HAT-07,2026-04-27 11:45:00,76,v3.0.0,M-9758,1,Yagmurlu,28.2
SEFER-02366,TREN-138,HAT-12,2026-04-03 21:15:00,240,v2.1.0,M-4541,1,yagmurlu,38.4
SEFER-02367,TREN-169,HAT-12,2026-04-21 04:00:00,492,v2.1.0,M-4753,0,Karli,19.1
SEFER-02368,TREN-152,HAT-08,2026-01-14 03:30:00,306,v1.0.4,M-2567,1,,1.1
SEFER-02369,TREN-106,HAT-12,2026-01-19 11:45:00,297,v2.4.1,M-2206,0,,1.4
SEFER-02370,TREN-106,HAT-02,2026-05-26 00:15:00,114,v3.0.0,M-1061,1,Yagmurlu,10.6
SEFER-02371,TREN-174,HAT-11,2026-05-26 11:15:00,308,v2.4.1,M-6287,0,Yagmurlu,17.0
SEFER-02372,TREN-110,HAT-07,2026-05-25 00:15:00,92,v3.0.0,M-6476,1,Karli,24.2
SEFER-02373,TREN-139,HAT-12,2026-05-27 21:00:00,143,v2.1.0,M-7750,0,Karli,23.2
SEFER-02374,TREN-150,HAT-03,2026-03-01 06:00:00,404,v3.0.0,M-8365,0,Acik,2.0
